Unnamed: 0,ITEM_SEQ,ENTP_NAME,ITEM_NAME,EFFECT_NAME,INGR_NAME,INGR_ENG_NAME,ITEM_PERMIT_DATE,FORM_NAME,PROHBT_CONTENT,SMILES,Similarity_Score_Effect
0,200703461,국제약품(주),아나록소정(록소프로펜나트륨수화물),해열진통소염제,록소프로펜나트륨수화물,Loxoprofen Sodium Hydrate,2007-03-27,나정,,CC(C1=CC=C(C=C1)CC2CCCC2=O)C(=O)[O-].O.O.[Na+],0.2420453838521148
1,201101493,신풍제약(주),록스펜씨알정(록소프로펜나트륨),해열진통소염제,록소프로펜나트륨수화물,Loxoprofen Sodium Hydrate,2011-03-18,서방성필름코팅정,,CC(C1=CC=C(C=C1)CC2CCCC2=O)C(=O)[O-].O.O.[Na+],0.2420453838521148
2,201206760,제이더블유신약(주),록프로펜정(록소프로펜나트륨수화물),해열진통소염제,록소프로펜나트륨수화물,Loxoprofen Sodium Hydrate,2012-09-12,나정,,CC(C1=CC=C(C=C1)CC2CCCC2=O)C(=O)[O-].O.O.[Na+],0.2420453838521148
3,201308925,(주)화이트생명과학,록소쿨정(록소프로펜나트륨수화물),해열진통소염제,록소프로펜나트륨수화물,Loxoprofen Sodium Hydrate,2013-08-21,나정,,CC(C1=CC=C(C=C1)CC2CCCC2=O)C(=O)[O-].O.O.[Na+],0.2420453838521148
4,201309970,(주)마더스제약,락소펜엠정(록소프로펜나트륨수화물),해열진통소염제,록소프로펜나트륨수화물,Loxoprofen Sodium Hydrate,2013-10-30,나정,,CC(C1=CC=C(C=C1)CC2CCCC2=O)C(=O)[O-].O.O.[Na+],0.2420453838521148
5,201401405,(주)비씨월드제약,비씨록소프로펜나트륨수화물정,해열진통소염제,록소프로펜나트륨수화물,Loxoprofen Sodium Hydrate,2014-03-27,나정,,CC(C1=CC=C(C=C1)CC2CCCC2=O)C(=O)[O-].O.O.[Na+],0.2420453838521148
6,201502959,화일약품(주),화록소정(록소프로펜나트륨수화물),해열진통소염제,록소프로펜나트륨수화물,Loxoprofen Sodium Hydrate,2015-05-15,나정,,CC(C1=CC=C(C=C1)CC2CCCC2=O)C(=O)[O-].O.O.[Na+],0.2420453838521148
7,201603025,(주)아이월드제약,록소필정(록소프로펜나트륨수화물),해열진통소염제,록소프로펜나트륨수화물,Loxoprofen Sodium Hydrate,2016-05-30,나정,,CC(C1=CC=C(C=C1)CC2CCCC2=O)C(=O)[O-].O.O.[Na+],0.2420453838521148
8,201604576,정우신약(주),록소프정(록소프로펜나트륨수화물),해열진통소염제,록소프로펜나트륨수화물,Loxoprofen Sodium Hydrate,2016-07-25,나정,,CC(C1=CC=C(C=C1)CC2CCCC2=O)C(=O)[O-].O.O.[Na+],0.2420453838521148
9,201702734,오스템파마주식회사,록소리펜정(록소프로펜나트륨수화물),해열진통소염제,록소프로펜나트륨수화물,Loxoprofen Sodium Hydrate,2017-05-30,나정,,CC(C1=CC=C(C=C1)CC2CCCC2=O)C(=O)[O-].O.O.[Na+],0.2420453838521148
10,201902547,(주)서울제약,에스록펜정(록소프로펜나트륨수화물),해열진통소염제,록소프로펜나트륨수화물,Loxoprofen Sodium Hydrate,2019-04-23,나정,,CC(C1=CC=C(C=C1)CC2CCCC2=O)C(=O)[O-].O.O.[Na+],0.2420453838521148
11,199100581,(주)유한양행,유한메페남산캅셀250밀리그람(수출용),해열진통소염제,메페남산,Mefenamic Acid,1991-02-27,"경질캡슐제, 산제",,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,0.176114124005117
12,200301019,(주)메디카코리아,멜록스캡슐(멜록시캄),해열진통소염제,멜록시캄,Meloxicam,2003-09-16,"경질캡슐제, 산제",,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,0.21805109790955204
13,200302052,(주)하원제약,콕시캄캡슐(멜록시캄),해열진통소염제,멜록시캄,Meloxicam,2003-09-16,"경질캡슐제, 산제",,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,0.21805109790955204
14,200403532,한림제약(주),류멜캡슐7.5밀리그램(멜록시캄),해열진통소염제,멜록시캄,Meloxicam,2004-09-14,"경질캡슐제, 산제",,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,0.21805109790955204
15,200411043,(주)셀릭스,멜록시젠캡슐(멜록시캄),해열진통소염제,멜록시캄,Meloxicam,2004-11-25,"경질캡슐제, 산제",,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,0.21805109790955204
16,200900844,한국베링거인겔하임(주),모빅캡슐7.5밀리그램(멜록시캄),해열진통소염제,멜록시캄,Meloxicam,2009-01-28,"경질캡슐제, 산제",,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,0.21805109790955204
17,200900845,한국베링거인겔하임(주),모빅캡슐15밀리그램(멜록시캄),해열진통소염제,멜록시캄,Meloxicam,2009-01-28,"경질캡슐제, 산제",,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,0.21805109790955204
18,201402206,위더스제약(주),모비록캄캡슐7.5mg(멜록시캄),해열진통소염제,멜록시캄,Meloxicam,2014-05-13,"경질캡슐제, 산제",,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,0.21805109790955204
19,201803847,일양바이오팜(주),멜로캅캡슐7.5밀리그램(멜록시캄),해열진통소염제,멜록시캄,Meloxicam,2018-09-28,"경질캡슐제, 산제",,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,0.21805109790955204
20,202001860,(주)한국피엠지제약,모릭스캡슐15밀리그램(멜록시캄),해열진통소염제,멜록시캄,Meloxicam,2020-03-17,"경질캡슐제, 산제",,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,0.21805109790955204
21,200900194,(주)테라젠이텍스,모니필정350밀리그램(모니플루메이트),해열진통소염제,모니플루메이트,Morniflumate,2009-01-06,나정,,C1COCCN1CCOC(=O)C2=C(N=CC=C2)NC3=CC=CC(=C3)C(F)(F)F,0.14664117606538019
22,200401454,(주)한국피엠지제약,세나톤정(나부메톤),해열진통소염제,나부메톤,Nabumetone,2004-09-23,필름코팅정,,CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC,0.1790109253223301
23,200403938,대한뉴팜(주),조인정(나부메톤)(수출용)(수출명:DaebumeTab.),해열진통소염제,나부메톤,Nabumetone,2004-10-12,필름코팅정,,CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC,0.1790109253223301
24,200410905,(주)휴온스,휴메톤정(나부메톤),해열진통소염제,나부메톤,Nabumetone,2004-10-02,필름코팅정,,CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC,0.1790109253223301
25,200411208,(주)테라젠이텍스,이텍스나부메톤정500mg,해열진통소염제,나부메톤,Nabumetone,2004-09-09,필름코팅정,,CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC,0.1790109253223301
26,199603356,대한뉴팜(주),니막스정(니메슬리드)(수출용),해열진통소염제,니메술리드,Nimesulide,1996-10-14,나정,,CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2=CC=CC=C2,0.12829588674909512
27,201501350,대원제약(주),펠루비서방정(펠루비프로펜),해열진통소염제,펠루비프로펜,Pelubiprofen,2015-03-13,서방성필름코팅정,,CC(C1=CC=C(C=C1)/C=C/2\CCCCC2=O)C(=O)O,0.19119617664280586
28,199100461,한올바이오파마(주),한올아푸록산정300밀리그램(프로글루메타신말레산염),해열진통소염제,프로글루메타신말레산염,Proglumetacin Dimaleate,1991-03-29,필름코팅정,,CCCN(C(=O)C(NC(=O)C1=CC=CC=C1)CCC(=O)OCCCN2CCN(CC2)CCOC(=O)CC3=C(N(C4=C3C=C(C=C4)OC)C(=O)C5=CC=C(C=C5)Cl)C)CCC.C(=C\C(=O)O)\C(=O)O.C(=C\C(=O)O)\C(=O)O,0.1120699261187022
29,198800619,동성제약(주),앤세이드정(탈니플루메이트),해열진통소염제,탈니플루메이트,Talniflumate,1988-06-03,필름코팅정,,C1=CC=C2C(=C1)C(OC2=O)OC(=O)C3=C(N=CC=C3)NC4=CC=CC(=C4)C(F)(F)F,0.14836144328842263
30,199500549,아주약품(주),탈로신정(탈니플루메이트),해열진통소염제,탈니플루메이트,Talniflumate,1995-01-07,필름코팅정,,C1=CC=C2C(=C1)C(OC2=O)OC(=O)C3=C(N=CC=C3)NC4=CC=CC(=C4)C(F)(F)F,0.14836144328842263
31,199500646,알리코제약(주),메이트정(탈니플루메이트),해열진통소염제,탈니플루메이트,Talniflumate,1995-11-21,필름코팅정,,C1=CC=C2C(=C1)C(OC2=O)OC(=O)C3=C(N=CC=C3)NC4=CC=CC(=C4)C(F)(F)F,0.14836144328842263
32,200101428,한국유니온제약(주),유니온탈니플루메이트정,해열진통소염제,탈니플루메이트,Talniflumate,2001-09-26,필름코팅정,,C1=CC=C2C(=C1)C(OC2=O)OC(=O)C3=C(N=CC=C3)NC4=CC=CC(=C4)C(F)(F)F,0.14836144328842263
33,200401478,(주)동구바이오제약,리메이트정(탈니플루메이트),해열진통소염제,탈니플루메이트,Talniflumate,2004-05-11,필름코팅정,,C1=CC=C2C(=C1)C(OC2=O)OC(=O)C3=C(N=CC=C3)NC4=CC=CC(=C4)C(F)(F)F,0.14836144328842263
34,202402406,알리코제약(주),아세레놀산500밀리그램(아세트아미노펜),해열진통소염제,아세트아미노펜,Acetaminophen,2024-10-10,산제,,CC(=O)NC1=CC=C(C=C1)O,0.24016731702162394
35,202402904,(주)씨엠지제약,타이센산160밀리그램(아세트아미노펜),해열진통소염제,아세트아미노펜,Acetaminophen,2024-12-10,산제,,CC(=O)NC1=CC=C(C=C1)O,0.24016731702162394
36,202502719,(주)제뉴파마,닥플펜주(아세트아미노펜),해열진통소염제,아세트아미노펜,Acetaminophen,2025-10-22,용액주사제,,CC(=O)NC1=CC=C(C=C1)O,0.24016731702162394
37,202106983,(주)유유제약,나그란구강붕해정2.5밀리그램(나라트립탄염산염),해열진통소염제,나라트립탄염산염,Naratriptan Hydrochloride,2021-10-18,구강붕해정,,CNS(=O)(=O)CCC1=CC2=C(C=C1)NC=C2C3CCN(CC3)C.Cl,0.11761626195793366
38,200404684,주식회사제뉴원사이언스,제뉴원탈니플루메이트정,해열진통소염제,탈니플루메이트,Talniflumate,2004-03-13,필름코팅정,,C1=CC=C2C(=C1)C(OC2=O)OC(=O)C3=C(N=CC=C3)NC4=CC=CC(=C4)C(F)(F)F,0.14836144328842263
39,201403939,(주)휴비스트제약,휴리트정(탈니플루메이트),해열진통소염제,탈니플루메이트,Talniflumate,2014-08-22,필름코팅정,,C1=CC=C2C(=C1)C(OC2=O)OC(=O)C3=C(N=CC=C3)NC4=CC=CC(=C4)C(F)(F)F,0.14836144328842263
40,199302514,알파제약(주),알파아세트아미노펜정500밀리그람,해열진통소염제,아세트아미노펜,Acetaminophen,1993-10-08,나정,,CC(=O)NC1=CC=C(C=C1)O,0.24016731702162394
41,199401316,오스틴제약(주),세리콘정(아세트아미노펜),해열진통소염제,아세트아미노펜,Acetaminophen,1994-06-21,나정,,CC(=O)NC1=CC=C(C=C1)O,0.24016731702162394
42,199500466,코오롱제약(주),트라몰정325밀리그람(아세트아미노펜),해열진통소염제,아세트아미노펜,Acetaminophen,1995-05-13,나정,,CC(=O)NC1=CC=C(C=C1)O,0.24016731702162394
43,199600669,대우제약(주),타스멘정(아세트아미노펜),해열진통소염제,아세트아미노펜,Acetaminophen,1996-05-14,나정,,CC(=O)NC1=CC=C(C=C1)O,0.24016731702162394
44,199601312,삼남제약(주),삼남아세트아미노펜정500밀리그람,해열진통소염제,아세트아미노펜,Acetaminophen,1996-01-19,나정,,CC(=O)NC1=CC=C(C=C1)O,0.24016731702162394
45,199703385,한국코러스(주),세아트정(아세트아미노펜)(수출용),해열진통소염제,아세트아미노펜,Acetaminophen,1997-12-23,나정,,CC(=O)NC1=CC=C(C=C1)O,0.24016731702162394
46,200902008,대한약품공업(주),프로파인퓨전주(아세트아미노펜),해열진통소염제,아세트아미노펜,Acetaminophen,2009-03-18,용액주사제,,CC(=O)NC1=CC=C(C=C1)O,0.24016731702162394
47,201308957,삼아제약(주),세토펜건조시럽(아세트아미노펜),해열진통소염제,아세트아미노펜,Acetaminophen,2013-08-22,건조시럽용 과립제,,CC(=O)NC1=CC=C(C=C1)O,0.24016731702162394
48,201700254,(주)제뉴파마,아니스펜8시간이알서방정(아세트아미노펜),해열진통소염제,아세트아미노펜,Acetaminophen,2017-01-11,서방성필름코팅정,,CC(=O)NC1=CC=C(C=C1)O,0.24016731702162394
49,201705636,일성아이에스(주),일성아세트아미노펜정325밀리그램,해열진통소염제,아세트아미노펜,Acetaminophen,2017-07-12,나정,,CC(=O)NC1=CC=C(C=C1)O,0.24016731702162394
50,201800567,부광약품(주),타세놀8시간이알서방정325밀리그램(아세트아미노펜),해열진통소염제,아세트아미노펜,Acetaminophen,2018-01-30,서방성필름코팅정,,CC(=O)NC1=CC=C(C=C1)O,0.24016731702162394
51,201804294,주식회사제뉴원사이언스,파라케이주(아세트아미노펜),해열진통소염제,아세트아미노펜,Acetaminophen,2018-10-30,용액주사제,,CC(=O)NC1=CC=C(C=C1)O,0.24016731702162394
52,201804429,에이치케이이노엔(주),아세트펜프리믹스주(아세트아미노펜),해열진통소염제,아세트아미노펜,Acetaminophen,2018-11-07,용액주사제,,CC(=O)NC1=CC=C(C=C1)O,0.24016731702162394
53,202300455,명문제약(주),펜아콜정500밀리그램(아세트아미노펜),해열진통소염제,아세트아미노펜,Acetaminophen,2023-02-06,필름코팅정,,CC(=O)NC1=CC=C(C=C1)O,0.24016731702162394
54,202400384,신풍제약(주),신풍아세트아미노펜주,해열진통소염제,아세트아미노펜,Acetaminophen,2024-02-22,용액주사제,,CC(=O)NC1=CC=C(C=C1)O,0.24016731702162394
55,199800519,(주)셀트리온제약,셀트리온아세클로페낙정,해열진통소염제,아세클로페낙,Aceclofenac,1998-12-05,필름코팅정,,C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl,0.2523575018264597
56,199902730,한미약품(주),아섹정100밀리그램(아세클로페낙),해열진통소염제,아세클로페낙,Aceclofenac,1999-08-16,필름코팅정,,C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl,0.2523575018264597
57,200201436,한국유나이티드제약(주),클란자에스연질캡슐(아세클로페낙)(수출명:SpeenacSoftCaps.),해열진통소염제,아세클로페낙,Aceclofenac,2002-05-29,"연질캡슐제, 액상",,C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl,0.2523575018264597
58,200300102,(주)종근당,세클로낙정(아세클로페낙),해열진통소염제,아세클로페낙,Aceclofenac,2003-05-26,필름코팅정,,C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl,0.2523575018264597
59,200300854,(주)제뉴파마,애니락정(아세클로페낙),해열진통소염제,아세클로페낙,Aceclofenac,2003-12-08,필름코팅정,,C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl,0.2523575018264597
60,200301663,(주)팜젠사이언스,아스로펜정(아세클로페낙),해열진통소염제,아세클로페낙,Aceclofenac,2003-12-29,필름코팅정,,C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl,0.2523575018264597
61,200301990,(주)씨엠지제약,아포낙정(아세클로페낙),해열진통소염제,아세클로페낙,Aceclofenac,2003-12-29,필름코팅정,,C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl,0.2523575018264597
62,200302053,(주)하원제약,아세크로정(아세클로페낙),해열진통소염제,아세클로페낙,Aceclofenac,2003-06-19,필름코팅정,,C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl,0.2523575018264597
63,200400225,삼성제약(주),아세크로나정(아세클로페낙),해열진통소염제,아세클로페낙,Aceclofenac,2004-10-08,필름코팅정,,C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl,0.2523575018264597
64,200401110,태극제약(주),태극아세클로페낙정,해열진통소염제,아세클로페낙,Aceclofenac,2004-05-03,필름코팅정,,C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl,0.2523575018264597
65,200403271,케이엠에스제약(주),아세클라정(아세클로페낙),해열진통소염제,아세클로페낙,Aceclofenac,2004-05-29,필름코팅정,,C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl,0.2523575018264597
66,200403775,한국코러스(주),아낙정(아세클로페낙),해열진통소염제,아세클로페낙,Aceclofenac,2004-05-29,필름코팅정,,C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl,0.2523575018264597
67,200500652,(주)마더스제약,아페락정(아세클로페낙),해열진통소염제,아세클로페낙,Aceclofenac,2005-05-30,필름코팅정,,C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl,0.2523575018264597
68,200503788,일양바이오팜(주),일양바이오아세클로페낙정,해열진통소염제,아세클로페낙,Aceclofenac,2005-12-30,필름코팅정,,C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl,0.2523575018264597
69,201307230,풍림무약(주),아세롬정100밀리그램(아세클로페낙),해열진통소염제,아세클로페낙,Aceclofenac,2013-05-07,필름코팅정,,C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl,0.2523575018264597
70,201403998,(주)이든파마,아펜정(아세클로페낙),해열진통소염제,아세클로페낙,Aceclofenac,2014-08-27,필름코팅정,,C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl,0.2523575018264597
71,201404677,한화제약(주),앤세낙정(아세클로페낙),해열진통소염제,아세클로페낙,Aceclofenac,2014-10-13,필름코팅정,,C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl,0.2523575018264597
72,201600359,(주)비보존제약,아이제낙정100밀리그램(아세클로페낙),해열진통소염제,아세클로페낙,Aceclofenac,2016-01-20,필름코팅정,,C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl,0.2523575018264597
73,201602997,(주)다산제약,세크로낙정100밀리그램(아세클로페낙),해열진통소염제,아세클로페낙,Aceclofenac,2016-05-27,필름코팅정,,C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl,0.2523575018264597
74,201603474,안국뉴팜(주),뉴세페낙정100밀리그램(아세클로페낙),해열진통소염제,아세클로페낙,Aceclofenac,2016-06-15,필름코팅정,,C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl,0.2523575018264597
75,201904672,(유)한풍제약,아세네정(아세클로페낙),해열진통소염제,아세클로페낙,Aceclofenac,2019-07-11,필름코팅정,,C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl,0.2523575018264597
76,201906178,화일약품(주),에클로펜CR서방정(아세클로페낙),해열진통소염제,아세클로페낙,Aceclofenac,2019-08-29,서방성필름코팅정,,C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl,0.2523575018264597
77,201404200,(주)유영제약,쎄레시브캡슐200mg(세레콕시브),해열진통소염제,세레콕시브,Celecoxib,2014-09-12,"경질캡슐제, 산제",,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,0.22574981036290914
78,201100380,삼진제약(주),크리콕스캡슐200밀리그램(세레콕시브),해열진통소염제,세레콕시브,Celecoxib,2011-01-25,"경질캡슐제, 산제",,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,0.22574981036290914
79,201404485,한림제약(주),쎄레브이캡슐200밀리그램(세레콕시브),해열진통소염제,세레콕시브,Celecoxib,2014-09-30,"경질캡슐제, 산제",,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,0.22574981036290914
80,201500186,조아제약(주),조아세레콕시브캡슐200밀리그램,해열진통소염제,세레콕시브,Celecoxib,2015-01-14,"경질캡슐제, 산제",,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,0.22574981036290914
81,201500438,(주)에이프로젠바이오로직스,쎄레코캡슐200mg(세레콕시브),해열진통소염제,세레콕시브,Celecoxib,2015-01-28,"경질캡슐제, 산제",,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,0.22574981036290914
82,201501011,(주)경보제약,브렉시브캡슐(세레콕시브),해열진통소염제,세레콕시브,Celecoxib,2015-02-25,"경질캡슐제, 산제",,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,0.22574981036290914
83,201502257,(주)한국파비스제약,세레비스캡슐(세레콕시브),해열진통소염제,세레콕시브,Celecoxib,2015-04-15,"경질캡슐제, 산제",,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,0.22574981036290914
84,201502397,(주)비보존제약,셀레록스캡슐200mg(세레콕시브),해열진통소염제,세레콕시브,Celecoxib,2015-04-22,"경질캡슐제, 산제",,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,0.22574981036290914
85,201504176,화일약품(주),뉴브렉스캡슐200mg(세레콕시브),해열진통소염제,세레콕시브,Celecoxib,2015-06-29,"경질캡슐제, 산제",,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,0.22574981036290914
86,201603412,(주)바스칸바이오제약,쎄브렉캡슐200밀리그램(세레콕시브),해열진통소염제,세레콕시브,Celecoxib,2016-06-14,"경질캡슐제, 산제",,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,0.22574981036290914
87,201900056,주식회사케이에스제약,세레윈캡슐200밀리그램(세레콕시브),해열진통소염제,세레콕시브,Celecoxib,2019-01-08,"경질캡슐제, 산제",,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,0.22574981036290914
88,201901371,한국프라임제약(주),세레벡스캡슐100밀리그램(세레콕시브),해열진통소염제,세레콕시브,Celecoxib,2019-03-07,"경질캡슐제, 산제",,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,0.22574981036290914
89,201905904,(유)한풍제약,세레스캡슐200밀리그램(세레콕시브),해열진통소염제,세레콕시브,Celecoxib,2019-08-21,"경질캡슐제, 산제",,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,0.22574981036290914
90,201907416,건일바이오팜주식회사,세레트캡슐200mg(세레콕시브),해열진통소염제,세레콕시브,Celecoxib,2019-10-23,"경질캡슐제, 정제",,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,0.22574981036290914
91,202001669,엔비케이제약(주),세비콕캡슐200밀리그램(세레콕시브),해열진통소염제,세레콕시브,Celecoxib,2020-03-11,"경질캡슐제, 산제",,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,0.22574981036290914
92,202003628,(주)서울제약,셀록스캡슐100mg(세레콕시브),해열진통소염제,세레콕시브,Celecoxib,2020-05-19,"경질캡슐제, 산제",,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,0.22574981036290914
93,202106721,성이바이오제약주식회사,와이투세레시브캡슐200밀리그램(세레콕시브),해열진통소염제,세레콕시브,Celecoxib,2021-09-30,"경질캡슐제, 산제",,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,0.22574981036290914
94,200001368,안국약품(주),애니펜정300밀리그램(덱시부프로펜),해열진통소염제,덱시부프로펜,Dexibuprofen,2000-10-10,필름코팅정,,C[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)O,0.28423212979081414
95,200101016,(주)비보존제약,데코라펜정(덱시부프로펜),해열진통소염제,덱시부프로펜,Dexibuprofen,2001-02-19,필름코팅정,,C[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)O,0.28423212979081414
96,200201695,오스틴제약(주),맥스펜정(덱시부프로펜),해열진통소염제,덱시부프로펜,Dexibuprofen,2002-03-12,필름코팅정,,C[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)O,0.28423212979081414
97,201403363,제이더블유신약(주),소니펜정300mg(덱시부프로펜),해열진통소염제,덱시부프로펜,Dexibuprofen,2014-07-24,필름코팅정,,C[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)O,0.28423212979081414
98,201903015,경동제약(주),그날엔덱스연질캡슐(덱시부프로펜),해열진통소염제,덱시부프로펜,Dexibuprofen,2019-05-09,"연질캡슐제, 액상",,C[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)O,0.28423212979081414
99,202001495,(주)녹십자,탁센덱시연질캡슐(덱시부프로펜),해열진통소염제,덱시부프로펜,Dexibuprofen,2020-03-03,"연질캡슐제, 액상",,C[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)O,0.28423212979081414
100,202500677,경남제약(주),덱센펜연질캡슐(덱시부프로펜),해열진통소염제,덱시부프로펜,Dexibuprofen,2025-03-24,"연질캡슐제, 액상",,C[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)O,0.28423212979081414
101,199501947,신일제약(주),신일디클로페낙나트륨정,해열진통소염제,디클로페낙나트륨,Diclofenac Sodium,1995-09-20,장용성필름코팅정,,C1=CC=C(C(=C1)CC(=O)[O-])NC2=C(C=CC=C2Cl)Cl.[Na+],0.23041719883947837
102,199702363,하나제약(주),카페낙주사(디클로페낙나트륨),해열진통소염제,디클로페낙나트륨,Diclofenac Sodium,1997-02-20,용액주사제,,C1=CC=C(C(=C1)CC(=O)[O-])NC2=C(C=CC=C2Cl)Cl.[Na+],0.23041719883947837
104,201100681,동광제약(주),디페인주3ml(디클로페낙나트륨)(수출용),해열진통소염제,디클로페낙나트륨,Diclofenac Sodium,2011-02-14,용액주사제,,C1=CC=C(C(=C1)CC(=O)[O-])NC2=C(C=CC=C2Cl)Cl.[Na+],0.23041719883947837
106,201600329,(주)테라젠이텍스,디클펜주(디클로페낙나트륨),해열진통소염제,디클로페낙나트륨,Diclofenac Sodium,2016-01-19,용액주사제,,C1=CC=C(C(=C1)CC(=O)[O-])NC2=C(C=CC=C2Cl)Cl.[Na+],0.23041719883947837
110,198901310,대원제약(주),콜대원키즈이부펜시럽(이부프로펜),해열진통소염제,이부프로펜,Ibuprofen,1989-02-02,액상시럽제,,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0.28423212979081414
